Stop_ID,Stop_name,Lat,Lon,routes
532,Brookwood Ave,53.37571839,-6.193884051,"29A, 31A, 32, 31"
533,Ennafort Park,53.37758282,-6.187026097,"31A, 32, 31"
534,Garda Retirement Home,53.3786551,-6.181884849,"31A, 32, 31"
535,Shopping Centre,53.3802315,-6.177398242,"31A, 32, 31"
536,Station Road,53.38042353,-6.173496704,"31A, 32, 31"
537,Avondale Park,53.37990097,-6.168137613,"31A, 32, 31"
538,St. Assams,53.38012885,-6.164249547,"31A, 32, 31"
539,Maywood Road,53.38067343,-6.159340619,"31A, 32, 31"
540,James Larkin Rd,53.38133604,-6.155102921,"31A, 32, 31"
541,Greendale Rd,53.38187248,-6.152013046,"31A, 32, 31"
542,Kilbarrack Road,53.38365294,-6.14626834,"31A, 32, 31"
543,Kilbarrack Road,53.38505746,-6.142373669,"31A, 32, 31"
544,Bayside,53.38613148,-6.138042132,"31A, 32, 31"
545,Kilbarrack Cemetery,53.38711198,-6.133488944,"31A, 32, 31"
546,Slaney Road,53.38802002,-6.128337322,"31A, 32, 31"
547,Baldoyle Road,53.3886222,-6.123183898,"31A, 31"
548,St. Fintan's School,53.38887386,-6.11804579,"31A, 31"
549,Binn Eadair View,53.38908783,-6.11451807,"31A, 31"
550,Sutton Cross,53.38968881,-6.108191585,"31A, 31"
551,Methodist Church,53.39003674,-6.104627718,"31A, 31"
552,Offington Park,53.39068025,-6.101005523,"31A, 31"
553,Westmoreland Street,53.39098264,-6.090662258,"31A, 31"
554,Church,53.39064075,-6.086151727,"31A, 31"
555,Howth Castle,53.38888847,-6.079464421,"31A, 31"
557,DART Station,53.38882342,-6.073197593,"31A, 31"
558,Old Courthouse,53.38841002,-6.070419709,"31A, 31"
559,Abbey Street,53.38835038,-6.06506986,"31A, 31"
560,Asgard Park,53.38608942,-6.065322759,"31A, 31"
562,Bodeen House,53.38188159,-6.059154619,"31A, 31"
563,Dungriffan Road,53.38025523,-6.057529935,"31A, 31"
564,Casana View,53.37833497,-6.056625256,"31A, 31"
565,Nursing Home,53.37525469,-6.054586083,"31A, 31"
566,Kitestown Rd,53.3737695,-6.056111707,"31A, 31"
567,Howth Summit,53.37248929,-6.058634884,"31, 31A"
568,Kitestown Rd,53.37393502,-6.055788534,"31, 31A"
569,Nursing Home,53.37557174,-6.054736969,"31, 31A"
570,Thormanby Woods,53.37733304,-6.055814096,"31, 31A"
571,Mariners Cove,53.37855493,-6.056885811,"31, 31A"
572,Upper Cliff Road,53.38042033,-6.057732874,"31, 31A"
573,Asgard Road,53.38221422,-6.059710746,"31, 31A"
574,Asgard Park,53.38461586,-6.064247006,"31, 31A"
575,St. Lawrence Road,53.38598285,-6.065402764,"31, 31A"
576,Abbey Street,53.38775085,-6.066344963,"31, 31A"
577,Old Courthouse,53.38815392,-6.070145626,"31, 31A"
579,DART Station,53.388661,-6.074272438,"31, 31A"
580,Transport Museum,53.38876514,-6.079620328,"31, 31A"
581,Church,53.39005766,-6.083982663,"31, 31A"
582,Westmoreland Street,53.39094965,-6.091971876,"31, 31A"
583,Burrow School,53.39075597,-6.100115028,"31, 31A"
584,Methodist Church,53.38989288,-6.105190432,"31, 31A"
585,Binn Eadair View,53.38935298,-6.110822655,"31, 31A"
586,St. Fintan's School,53.38883646,-6.116814546,"31, 31A"
587,Baldoyle Road,53.38843025,-6.124695857,"31, 31A, 32"
588,Sutton Park,53.38805314,-6.127584119,"31, 31A, 32"
589,Kilbarrack Cemetery,53.38676491,-6.134285925,"31, 31A, 32"
590,Bayside,53.38618169,-6.137228088,"31, 31A, 32"
591,Kilbarrack Road,53.38440404,-6.144281329,"31, 31A, 32"
592,James Larkin Rd,53.38272473,-6.148428331,"31, 31A, 32"
593,Greendale Rd,53.38195778,-6.151137449,"31, 31A, 32"
594,Greendale Rd,53.38116313,-6.15554634,"31, 31A, 32"
595,Berehaven,53.38059972,-6.159223541,"31, 31A, 32"
596,Maywood Road,53.38025261,-6.16177895,"31, 31A, 32"
597,Maywood,53.3800098,-6.164690599,"31, 31A, 32"
598,Avondale Park,53.37983511,-6.16911752,"31, 31A, 32"
599,Raheny Library,53.3803351,-6.173004428,"31, 31A, 32"
600,Shopping Centre,53.38024032,-6.176210328,"29A, 31, 31A, 32"
601,Cill Eanna,53.37924099,-6.179635186,"31, 31A, 32"
602,Cill Eanna,53.3781423,-6.183034049,"31, 31A, 32"
603,Ennafort Park,53.37742707,-6.187423522,"31, 31A, 32"
604,All Saints Road,53.37635442,-6.190775839,"29A, 31, 31A, 32"
605,Brookwood Ave,53.37565052,-6.193556254,"29A, 31, 31A, 32"
606,Furry Park Road,53.37470875,-6.19784964,"29A, 31, 31A, 32"
607,Furry Park Road,53.37249963,-6.202151129,"29A, 31, 31A, 32"
608,Demesne,53.37112708,-6.204117603,"104, 29A, 31, 31A, 32"
609,Castle Grove,53.36982834,-6.208605615,"29A, 31, 31A, 32"
610,Ashbrook,53.36835309,-6.211522813,"29A, 31, 31A, 32"
611,Hollybrook Park,53.36674659,-6.218893369,"29A, 31, 31A, 32"
612,Crescent Place,53.36586965,-6.223979008,"29A, 31, 31A, 32"
613,Clontarf Road,53.36461725,-6.226795981,"29A, 31, 31A, 32"
614,Marino College,53.36360274,-6.233539768,"27, 15, 14, 14C, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
615,Fairview Park,53.36189721,-6.237336653,"27, 15, 14, 14C, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
616,Waterloo Avenue,53.35982763,-6.2396157,"53, 27, 15, 14, 14C, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
617,Strandville Avenue,53.35789585,-6.242099186,"53, 27, 15, 14, 14C, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
618,Newcomen Bridge,53.35608365,-6.244772835,"53, 27, 15, 14, 14C, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
619,Sheriff Street,53.35399927,-6.247277149,"53, 27, 15, 14, 14C, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
620,Talbot Place,53.35125636,-6.251460589,"747, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
621,Gardiner Street,53.35051756,-6.256252636,"29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
624,Ribh Road,53.38018508,-6.189110216,27A
625,Lein Gardens,53.38178734,-6.186306274,27A
626,Springdale Road,53.38448508,-6.184026754,27A
627,Edenmore Green,53.38540679,-6.181988008,27A
628,Edenmore Park,53.38694556,-6.183876912,27A
629,Edenmore Drive,53.38652751,-6.185939376,27A
630,Edenmore Avenue,53.38724377,-6.189306727,27A
633,Glenfarne,53.38964411,-6.189340155,27A
634,Edenmore Park,53.39026599,-6.184126466,27A
635,Edenmore Park,53.38901333,-6.183909158,27A
636,Tonlegee Drive,53.38884922,-6.186712679,27A
637,Glenwood Road,53.3877916,-6.189869829,27A
638,Edenmore Avenue,53.38676187,-6.188349947,27A
639,Springdale Road,53.38633279,-6.186729436,27A
640,Edenmore Park,53.38669617,-6.183436498,27A
641,Edenmore Green,53.38582593,-6.182361033,27A
642,Edenmore Drive,53.38472241,-6.183084564,27A
643,St. Joseph's Hospital,53.38356568,-6.183855421,27A
644,Lein Park,53.38235308,-6.185680912,27A
645,Ribh Road,53.38016857,-6.188614858,27A
649,Sybil Hill Avenue,53.37628321,-6.189636525,29A
650,Sybil Hill Avenue,53.3754024,-6.185495442,29A
651,Wades Avenue,53.37547922,-6.179915888,29A
653,Station Road,53.37946282,-6.175326617,29A
654,Watermill Drive,53.37920985,-6.177005959,29A
655,Watermill Road,53.37773844,-6.175415381,29A
656,St. Anne's Avenue,53.37646997,-6.177694171,29A
657,All Saints Road,53.37554494,-6.178921076,29A
658,Waterfall Road,53.37497982,-6.183123599,29A
659,Sybil Hill Avenue,53.37523721,-6.185863193,29A
661,Snugborough Rd,53.39242205,-6.383474328,"236, 238, 220"
662,Opposite Clontarf Golf Club,53.37387042,-6.212629275,104
663,St. Peter's School,53.3747723,-6.217040414,104
664,Donnycarney Church,53.37465704,-6.219555247,"27, 15, 14, 14C, 43, 42, 27B, 27A"
665,Golf Club,53.37248339,-6.222065633,"27, 15, 14, 14C, 43, 42, 27B, 27A"
666,Mount Temple School,53.37017069,-6.224296002,"27, 15, 14, 14C, 43, 42, 27B, 27A"
667,Griffith Avenue,53.36797244,-6.226972201,"27, 15, 14, 14C, 43, 42, 27B, 27A"
668,E.S.B. Sub Station,53.36457409,-6.229337248,"27, 15, 14, 14C, 43, 42, 27B, 27A"
669,Crescent Place,53.3663078,-6.22866426,"27, 15, 14, 43, 42, 27B, 27A"
670,Griffith Avenue,53.36894691,-6.226015018,"27, 15, 14, 43, 42, 27B, 27A"
671,Griffith Avenue,53.37071662,-6.224138034,"27, 15, 14, 43, 42, 27B, 27A"
672,Donnycarney Road,53.37346613,-6.2210628,"27, 15, 14, 43, 42, 27B, 27A"
674,Clanree Road,53.37468585,-6.216067072,104
675,Connolly Station,53.35285814,-6.248525759,"53, 27, 15, 14, 14C, 29A, 31, 31A, 32, 43, 42, 27B, 27A, 130"
680,Carrickbrack Road,53.38392479,-6.100674822,31A
681,The Moorings,53.38122549,-6.102193019,31A
682,La Vista Avenue,53.37939914,-6.102650049,31A
683,St. Fintan's House,53.37767183,-6.100291766,31A
684,St. Fintan's Park,53.37657763,-6.097619861,31A
685,Sutton Park School,53.37540961,-6.094831144,31A
686,Sutton Castle,53.37385561,-6.094329372,31A
688,Martello Terrace,53.37291253,-6.097753171,31A
689,Slieverue Lodge,53.37476147,-6.09927901,31A
690,St. Fintan's Road,53.37649348,-6.101366328,31A
691,The Moorings,53.38142357,-6.102214274,31A
692,Carrickbrack Road,53.38395389,-6.100808829,31A
693,St. Fintan's Church,53.38689226,-6.104151014,31
695,Offington Park,53.38288065,-6.09888725,31A
696,Old Castle Avenue,53.38051623,-6.094347585,31A
697,Howth Cemetery,53.37791602,-6.090811052,31A
698,Golf Club,53.37504368,-6.089932509,31A
699,Dun An Oir House,53.37214719,-6.088108302,31A
700,Sheerwater,53.36945993,-6.084201019,31A
701,Sheilmartin Cottage,53.36706344,-6.079379483,31A
702,Cantor Road,53.36650207,-6.077451161,31A
703,Davos House,53.36613249,-6.074041559,31A
704,Stella Maris Convent,53.36672791,-6.066395694,31A
705,Lighthouse,53.36595701,-6.063199728,31A
706,Lighthouse,53.36658864,-6.060030305,31A
707,Howth Summit,53.37238077,-6.05859473,"31A, 31"
708,Baily,53.36639153,-6.060069317,"31A, 31"
709,Furry Park Road,53.37503783,-6.197024111,"29A, 31A, 32, 31"
710,Stella Maris Convent,53.36648514,-6.065835644,"31A, 31"
711,Old Carrickbrack,53.36646774,-6.068090562,"31A, 31"
712,Old Carrickbrack Road,53.36603347,-6.073474987,"31A, 31"
713,Ceanchor Road,53.36624138,-6.076891859,"31A, 31"
714,Ceanchor Road,53.36717045,-6.079885611,"31A, 31"
715,Ceanchor Road,53.36889859,-6.082828576,"31A, 31"
716,Shielmartin Road,53.37233308,-6.088490743,"31A, 31"
717,Golf Club,53.37519051,-6.090121334,"31A, 31"
718,St. Fintan's Cemetery,53.37821723,-6.091098208,"31A, 31"
719,St. Fintan's School,53.38051085,-6.094573312,"31A, 31"
720,Duncarraig,53.38193134,-6.097411226,"31A, 31"
721,Strand Road,53.38364242,-6.099875583,31
722,Raheny Station,53.38111347,-6.175707002,29A
723,E.S.B. Sub-Station,53.38415156,-6.175712398,29A
724,Grange Woodbine Club,53.38694625,-6.174495371,29A
725,Woodbine,53.38957191,-6.17045876,29A
726,Millbrook Ave,53.39174812,-6.167598754,29A
727,Ardara Avenue,53.39369564,-6.166823384,29A
728,Church of Holy Trinity,53.39531598,-6.163475567,29A
729,Donaghmede S.C.,53.39655823,-6.162429567,29A
730,Hole in the Wall Road,53.39816647,-6.16180384,29A
731,Brackenhill House,53.36581839,-6.062965581,"31A, 31"
733,Forest Road,53.44943307,-6.240458876,"41C, 102"
736,Warrenstown,53.3999743,-6.383654241,236
738,Hole in the Wall Road,53.39760012,-6.161798177,29A
739,Donaghmede S.C.,53.39514485,-6.163452862,29A
740,Donaghies,53.39314082,-6.166982562,29A
741,Millbrook Ave,53.39190749,-6.167441545,29A
742,De La Salle School,53.38982295,-6.169831537,29A
743,Woodbine Park,53.38802463,-6.172720213,29A
744,Belmont Park,53.38526148,-6.174823039,29A
745,Raheny Station,53.38134334,-6.175456654,29A
746,Natural History Museum,53.34012623,-6.255565364,"15, 14, 15B, 15A"
747,Natural History Museum,53.33993036,-6.255693501,"39, 39A, 25X, 11, 38, 70, 38A, 38B, 145, 46A, 140, 37, 41X"
748,Huguenot Cemetery,53.3385091,-6.255000649,"39, 25A, 39A, 25X, 38, 70, 38A, 38B, 25B, 25, 37"
749,Pembroke Street,53.33762048,-6.250787139,"39, 39A, 25X, 38, 70, 38A, 38B, 37"
750,Fitzwilliam Street,53.33657086,-6.248472496,"39, 39A, 25X, 38, 70, 38A, 38B, 37"
751,Herbert Street,53.33532033,-6.246556628,"39, 39A, 25X, 38, 70, 38A, 38B, 37"
752,Pembroke Row,53.33367143,-6.244447014,"39, 39A, 25X, 38, 70, 38A, 38B, 37"
753,Wellington Lane,53.33249742,-6.243459185,"39, 39A, 25X, 38, 70, 38A, 38B, 18, 37"
754,Burlington Road,53.33079254,-6.244264953,"39A, 25X, 18"
755,Wellington Lane,53.32881884,-6.245126732,"39A, 25X, 18"
756,Bloomfield Avenue,53.32639034,-6.242569108,"39A, 25X, 145, 46A, 116, 41X"
757,Brendan Road,53.32407213,-6.239571877,"39A, 25X, 145, 46A, 116, 41X"
758,Victoria Avenue,53.32267774,-6.237662748,"39A, 25X, 145, 46A, 116, 41X"
759,Rugby Ground,53.32033965,-6.233330886,"39A, 25X, 145, 46A, 116, 41X"
760,Bus Garage,53.31832098,-6.230547327,"39A, 25X, 145, 46A, 116, 41X"
761,RTí€Œ_,53.3160912,-6.227472586,"39A, 25X, 145, 46A, 116"
762,Nutley Lane,53.31451684,-6.224355944,"39A, 25X, 145, 46A, 116, 41X"
763,Belfield Court,53.31232082,-6.221145316,"39A, 25X, 145, 46A, 47, 116, 41X"
767,Campus,53.30535048,-6.216633296,39A
768,Belfield Court,53.30942919,-6.218909436,"25X, 39A, 7D, 145, 46A, 47"
769,Nutley Lane,53.31189189,-6.221313232,"25X, 39A, 7D, 145, 46A"
770,Airfield Park,53.31463619,-6.225731811,"25X, 39A, 7D, 145, 46A"
771,Teresian School,53.31587985,-6.227766522,"25X, 39A, 7D, 145, 46A"
772,Bus Garage,53.31850278,-6.231290318,"25X, 39A, 7D, 145, 46A"
773,Eglington Road,53.31991613,-6.233258318,"25X, 39A, 7D, 145, 46A"
774,Garda Station,53.32160292,-6.235485365,"25X, 39A, 7D, 145, 46A"
775,Victoria Avenue,53.32348051,-6.239070814,"25X, 39A, 7D, 145, 46A"
776,Brendan Road,53.32547004,-6.241721187,"25X, 39A, 7D, 145, 46A"
777,Bloomfield Avenue,53.32697194,-6.24361114,"25X, 39A, 7D, 145, 46A"
779,Wellington Lane,53.32867953,-6.245432727,"25X, 39A, 18"
780,Burlington Road,53.33101954,-6.244420791,"25X, 39A, 18"
781,Wellington Lane,53.33263614,-6.243723758,"25X, 39A, 18"
782,Mespil Road,53.33358359,-6.244585761,"25X, 39A"
783,Pembroke Row,53.33530832,-6.246962557,"39, 25X, 39A, 38, 70, 38A, 38B, 37"
784,Fitzwilliam Street,53.33645629,-6.248627356,"39, 25X, 39A, 38, 70, 38A, 38B, 37"
785,Pembroke Street,53.33710546,-6.251829358,"39, 25X, 39A, 38, 70, 38A, 38B, 25A, 25B, 25, 37"
786,St. Stephen's Green,53.33514628,-6.256144022,"39, 39A, 11, 38, 70, 38A, 7D, 38B, 145, 46A, 25A, 25B, 25, 37"
788,Rathingle Cottages,53.44584515,-6.240953451,102
790,Dawson Street,53.33910288,-6.257499335,"11, 15, 14, 14C, 145, 46A"
791,Hume Street,53.33899815,-6.257098135,"25X, 7D"
792,Duke Street,53.3420867,-6.258098549,"15, 7D, 145, 46A, 140, 25A, 25B, 25, 15B, 15A"
793,Duke Street,53.34235487,-6.257997506,"39, 25X, 39A, 11, 38, 70, 14, 38A, 14C, 38B, 37"
794,St. Andrew's Street,53.34354738,-6.260261816,"39, 39A, 11, 15, 38, 70, 14, 38A, 14C, 7D, 38B, 145, 46A, 140, 37, 15B, 15A"
795,O'Connell Avenue,53.35873106,-6.269724642,"38, 38A, 38B, 46A, 120"
796,North Circular Road,53.35998119,-6.269779162,"38, 38A, 38B, 46A, 120"
797,Cabra Road,53.360726,-6.274662165,46A
798,Rathdown Road,53.35946765,-6.279641063,46A
799,Charleville Road,53.35885973,-6.281738912,46A
800,Grangegorman,53.35805595,-6.284595774,46A
801,Annamoe Terrace,53.3574613,-6.287624427,46A
802,Drumalee,53.35649811,-6.291283708,"46A, 37"
803,Oxmanstown Rd,53.35471282,-6.2940292,46A
804,O'Deveney Gardens,53.35368477,-6.295677667,46A
805,Military Hospital,53.35160325,-6.294679151,46A
806,Infirmary Road,53.35031016,-6.295391709,46A
807,Phoenix Pk Gate,53.3515563,-6.297685373,46A
808,O'Devaney Gardens,53.35399446,-6.295334812,46A
809,Marlborough Road,53.35525154,-6.293361691,46A
810,Ellesmere Avenue,53.35709964,-6.289982626,46A
811,Annamoe Terrace,53.35766295,-6.287270792,46A
812,Grangegorman,53.35825716,-6.284212089,46A
813,Charleville Road,53.35919005,-6.280959374,46A
814,Cabra Road,53.36053082,-6.276082396,46A
815,Golf Club Entrance,53.43993816,-6.250003521,102
816,Cloghran Roundabout,53.43491561,-6.229996073,102
817,Mater Hospital,53.35963702,-6.269597787,"38, 38A, 38B, 46A, 120"
818,O'Connell Avenue,53.35848112,-6.269223945,"38, 38A, 38B, 46A, 120"
819,Blessington Street,53.35629482,-6.265977336,"9, 4, 38, 38A, 38B, 46A, 140, 120"
820,Cabra Road,53.3619586,-6.293499322,122
821,Cabra Road,53.36454292,-6.293831795,122
822,Mulroy Road,53.36712068,-6.291820321,120
823,Fassaugh Avenue,53.36822596,-6.291174991,120
824,Kilkieran Road,53.36973865,-6.293248435,120
825,St. Finbar's Road,53.37042024,-6.296918164,120
826,Station,53.37120866,-6.301154845,120
827,Ventry Park,53.37129695,-6.303570947,120
828,Station,53.37103563,-6.299734016,120
829,St. Finbar's Road,53.3703877,-6.295897534,120
830,Bannow Road,53.36961517,-6.29215632,120
831,Mulroy Road,53.36765277,-6.291318154,120
832,Drumcliffe,53.36366582,-6.294092234,122
833,Cabra Road,53.36177593,-6.293296267,122
834,Binns Bridge,53.36195745,-6.26042837,"40, 40D"
835,St. Brigid's Road,53.36259998,-6.263196974,"40, 40D"
836,Wigan Road,53.36332852,-6.266322789,"40, 40D"
837,David Road,53.36376986,-6.268243236,"40, 40D"
838,Prospect Road,53.36431041,-6.270189755,"40, 40B, 40D"
839,Wigan Road,53.36373572,-6.26774876,"40, 40B, 40D"
840,Claude Road,53.36318923,-6.265396839,"40, 40B, 40D"
841,Drumcondra Road,53.36211278,-6.260602348,"40, 40B, 40D"
842,Hume Street,53.33764151,-6.255907056,"11, 145, 46A, 140, 41X"
843,Leeson Street,53.33700221,-6.256443713,"44, 61"
844,Loreto Convent,53.33716959,-6.256211633,"15, 14, 15B, 15A"
845,St. Stephen's Green,53.33545323,-6.256236611,"11, 145, 46A, 41X"
846,Fitzwilliam Place,53.33345329,-6.254080895,"11, 145, 46A, 41X"
847,Mespil Road,53.33160101,-6.252189608,"11, 145, 46A, 41X"
848,Leeson Street,53.3297659,-6.249021573,"11, 145, 46A, 116, 41X"
849,Leeson Street,53.3277999,-6.247961067,"11, 18"
850,Sallymount Avenue,53.32612035,-6.251107538,"11, 18"
851,Sandford Road,53.32542174,-6.252502265,"11, 18"
852,Chelmsford Avenue,53.32442006,-6.252843449,"44, 11, 61"
853,Marlborough Road,53.32259255,-6.248354574,"44, 11, 61"
854,Larch Grove,53.32163123,-6.246547559,"44, 11, 61"
855,Belmont Avenue,53.31929309,-6.242800734,"44, 11, 61"
856,Eglinton Road,53.31764569,-6.240797047,11
857,Clonskea Hospital,53.31655818,-6.2383652,11
858,Beech Hill,53.31408527,-6.238286943,11
859,Whitethorn Road,53.31183193,-6.23846979,11
860,Wynnsward Drive,53.30818663,-6.236909126,11
861,Bird Avenue,53.30511698,-6.235985225,"11, 17"
862,Islamic Centre,53.30360775,-6.234216828,"11, 17"
863,White Oak,53.30266584,-6.231914962,17
864,Harlech Grove,53.30207012,-6.228113426,17
865,Roebuck Castle,53.30104658,-6.225770145,17
866,Roebuck Hall,53.3000397,-6.222135956,17
867,Roebuck Road,53.29965747,-6.218205866,17
869,Louvain,53.30003519,-6.222436219,17
870,Roebuck Castle,53.30113166,-6.226051697,17
873,Harlech Grove,53.30209158,-6.228952791,17
874,Goatstown Road,53.30263226,-6.232681589,17
875,White Oak,53.30447277,-6.235576628,"11, 17"
876,Bird Avenue,53.30521401,-6.237076633,"11, 17"
878,Nutgrove Park,53.30815314,-6.23707558,11
879,Annsbrook,53.30950398,-6.237860312,11
880,Whitethorn Road,53.31231356,-6.23882516,11
881,Beech Hill,53.31455436,-6.238402702,11
882,Clonskea Hospital,53.31669545,-6.239140046,11
883,Milltown Road,53.31768494,-6.241020582,11
884,Milltown Park,53.31998779,-6.244198212,"44, 11, 61"
885,Larch Grove,53.32124954,-6.246262985,"44, 11, 61"
886,Merton Drive,53.32259718,-6.24866963,"44, 11, 61"
887,Chelmsford Avenue,53.32419832,-6.252432167,"44, 11, 61"
893,Palmerston Road,53.31606331,-6.259143545,140
894,Rathmines Road,53.31518372,-6.264162345,140
895,Palmerston Villas,53.31393183,-6.263988019,140
896,Palmerston Villas,53.31336273,-6.261324613,140
897,Palmerston Lane,53.3142902,-6.258360212,140
903,Chelmsford Avenue,53.32557423,-6.25248102,"11, 18"
904,Leeson Street,53.32740824,-6.248832879,"11, 18"
905,Inbher Ide,53.45150739,-6.170342003,"42, 102"
906,Mespil Road,53.32881931,-6.247603999,"11, 7D, 145, 46A"
907,St. John's Ambulance,53.32971914,-6.250735103,"11, 7D, 145, 46A"
908,Grand Parade,53.33115407,-6.252358029,"11, 7D, 145, 46A"
909,Adelaide Road,53.33314722,-6.254048351,"11, 7D, 145, 46A"
910,Dublin Road,53.38900794,-6.124279541,32
911,St. Domhnach's Well,53.39103315,-6.124461128,32
912,Burrowfield Road,53.39348357,-6.125390915,32
913,St. Mary's School,53.39684541,-6.126551445,"32, 102"
914,Strand Road,53.39875666,-6.127490109,"32, 102"
915,George's Street,53.3984448,-6.129383636,29A
916,Georgian Hamlett,53.39782041,-6.131411138,29A
917,Admiral Court,53.39721207,-6.133317571,29A
918,Baldoyle Youth Club,53.39722147,-6.136219534,29A
919,Church,53.39667343,-6.139115745,29A
924,Baldoyle School,53.3973505,-6.136424429,29A
925,Admiral Court,53.39729362,-6.133359116,29A
927,Baldoyle Road,53.39890153,-6.128130417,29A
928,Strand Road,53.39779277,-6.126780515,"32, 102"
929,Dublin Street,53.39617367,-6.126129821,32
930,Burrowfield Road,53.39305528,-6.125018785,32
931,St. Domnach's Well,53.39087668,-6.124227433,32
935,Burrowfield Road,53.39328669,-6.120302078,102
936,Burrowfield Road,53.39417191,-6.122293079,102
937,Community School,53.40105955,-6.378845743,236
938,Old Race Course,53.40154306,-6.130360646,"29A, 32, 102"
940,Moyne Cottages,53.40654569,-6.134713858,"32, 102"
941,Moyne Bridge,53.4100761,-6.136890986,"32, 102"
942,St. Rita's House,53.41501978,-6.13863064,"32, 102"
943,Portmarnock Bridge,53.41829204,-6.142128741,"32, 102"
944,The Quarry,53.41724184,-6.142219666,"32, 102"
945,St. Rita's House,53.41530932,-6.138753395,"32, 102"
