LineID,Stop_ID,Stop_name,Lat,Lon,Stop_Sequence,Destination,Direction,Routes_serviced_by_stop,,,
39,1899,Lohunda Road,53.38776413,-6.409404537,52,Ongar,0, 39 - 39A,,,
39,1887,Shelerin Road,53.38299657,-6.410454154,53,Ongar,0, 39 - 239,,,
39,1888,Lambourne,53.38317309,-6.41223646,54,Ongar,0, 39 - 239,,,
39,1889,Funeral Home,53.38341642,-6.417022837,55,Ongar,0, 39 - 239,,,
39,1890,Clonsilla Railway Station,53.38355553,-6.422098742,56,Ongar,0, 39 - 239,,,
39,7240,Clonsilla Station,53.38343006,-6.423486389,57,Ongar,0,39,,,
39,1891,St. Joseph's Hospital,53.38727811,-6.429718627,58,Ongar,0,39,,,
39,7156,Ongar Road,53.3889068,-6.430545718,59,Ongar,0,39,,,
39,7020,Latchford Park,53.39416343,-6.431134194,60,Ongar,0, 39 - 39A,,,
39,7029,Ravenwood Road,53.39566168,-6.429560346,61,Ongar,0, 39 - 39A,,,
39,7038,Castlegrange,53.39826987,-6.431058318,62,Ongar,0, 39 - 39A,,,
39,7011,Hazelbury Green,53.40185877,-6.435377859,63,Ongar,0, 39 - 39A,,,
39,2171,Lilys Way,53.39792045,-6.442123932,64,Ongar,0, 39 - 39A,,,
39,7160,Village,53.39657743,-6.442518848,65,Ongar,0, 39 - 39A,,,
39,7047,Ongar Green,53.39311818,-6.442600056,66,Ongar,0, 39 - 39A,,,
39,7161,Delhurst,53.39205352,-6.438158292,67,Ongar,0, 39 - 39A,,,
39,7162,Hansfield Road,53.391281,-6.433390276,68,Ongar,0, 39 - 39A,,,
25A,4620,Esker Drive,53.34758575,-6.450884123,1,Merrion Sq,0, 25A - 239,,,
25A,3368,Finnstown Abbey,53.34453798,-6.449432649,2,Merrion Sq,0,25A - 25B - 239 ,,,
25A,4626,Arthur Griffith Park,53.34730075,-6.44279872,3,Merrion Sq,0, 25A - 239,,,
25A,4627,Nursing Home,53.34918985,-6.439485415,4,Merrion Sq,0, 25A - 239,,,
25A,4624,Leisure Centre,53.34791239,-6.436648206,5,Merrion Sq,0, 25A,,,
25A,4625,Elmwood,53.34544076,-6.431857371,6,Merrion Sq,0, 25A,,,
25A,4628,Moy Glas Park,53.34335954,-6.432159026,7,Merrion Sq,0, 25A,,,
25A,4623,Griffeen Road,53.34041817,-6.430615009,8,Merrion Sq,0,25A - 25B ,,,
25A,4619,Foxborough Ave,53.33990406,-6.426383977,9,Merrion Sq,0,25A - 151 - 25B ,,,
25A,4561,Foxborough Ave,53.3417653,-6.423717322,10,Merrion Sq,0,25A - 25B ,,,
25A,4629,Foxborough Rd,53.34348886,-6.422196936,11,Merrion Sq,0,25A - 25B ,,,
25A,4630,Earlsfort Road,53.34465692,-6.41877452,12,Merrion Sq,0,25A - 25B - 239 ,,,
25A,4631,Ballyowen Road,53.34665041,-6.422711017,13,Merrion Sq,0,25A - 25B - 239 ,,,
25A,4632,Castle Road,53.34758551,-6.424779305,14,Merrion Sq,0,25A - 25B ,,,
25A,5164,Castle Road,53.35037673,-6.423114197,15,Merrion Sq,0,25A - 25B ,,,
25A,4633,Willsbrook,53.35498016,-6.421877643,16,Merrion Sq,0,25A - 25B ,,,
25A,2234,Ballyowen Road,53.35933635,-6.424375957,17,Merrion Sq,0,25A - 25X - 25B - 25 - 67 - 66 - 66A ,,,
25A,2235,Foxhunter,53.35903618,-6.420706127,18,Merrion Sq,0,25A - 25X - 25B - 25 - 67 - 66 - 66A ,,,
25A,2236,Ballyowen Lane,53.359136,-6.414677755,19,Merrion Sq,0,25A - 25B - 25 - 67 - 66 - 66A ,,,
25A,2237,Hermitage Hospital,53.35850128,-6.408857006,20,Merrion Sq,0,25A - 25B - 25 - 67 - 66 - 66A ,,,
25A,2238,Clarion Hotel,53.35775146,-6.40520414,21,Merrion Sq,0,25A - 25B - 25 - 67 - 66 - 66A ,,,
25A,5056,Hermitage Clinic,53.35751231,-6.402779247,22,Merrion Sq,0,25A - 25B - 25 - 67 - 66 - 66A ,,,
25A,2239,Liffey Valley,53.35600001,-6.391898998,23,Merrion Sq,0,25A - 25X - 25B - 25 - 67 - 66 - 66A ,,,
25A,2241,Kennelsfort Road,53.35492007,-6.37125335,24,Merrion Sq,0,25A - 25X - 25B - 25 - 67 - 26 - 66 - 66A ,,,
25A,2242,Palmerstown Avenue,53.35392712,-6.366994803,25,Merrion Sq,0,25A - 25X - 25B - 25 - 67 - 26 - 66 - 66A ,,,
25A,7435,Memorial Gardens,53.34317872,-6.315365825,26,Merrion Sq,0,25A - 25X - 25B - 79A - 79 - 69 - 69X ,,,
25A,2722,Memorial Park,53.34343689,-6.311375653,27,Merrion Sq,0,25A - 25X - 25B - 79A - 79 - 69 ,,,
25A,4413,Heuston Station,53.34616418,-6.292703356,28,Merrion Sq,0,25A - 25X - 25B - 79A - 79 - 69X ,,,
25A,1476,Ellis Street,53.34700161,-6.284664149,29,Merrion Sq,0,25A - 25X - 145 - 25B - 25 - 67 - 26 - 66 - 66A - 79A - 79 - 69 ,,,
25A,1477,Church Street,53.34594211,-6.276010222,30,Merrion Sq,0,39 - 25A - 39A - 25X - 70 - 145 - 25B - 25 - 67 - 37 - 26 - 66 - 66A - 79A - 79 - 69 ,,,
25A,1478,Chancery Place,53.34564587,-6.272928116,31,Merrion Sq,0,39 - 25A - 39A - 25X - 70 - 83 - 83A - 145 - 25B - 25 - 67 - 37 - 26 - 66 - 66A ,,,
25A,1479,Capel Street,53.34591596,-6.269237344,32,Merrion Sq,0,39 - 25A - 39A - 25X - 151 - 70 - 83 - 83A - 145 - 25B - 25 - 67 - 37 - 26 - 66 - 66A ,,,
25A,315,Lower Liffey Street,53.34692596,-6.262046823,33,Merrion Sq,0,25A - 25X - 83 - 83A - 25B - 25 - 67 - 26 - 66 - 66A ,,,
25A,347,D'Olier Street,53.34547824,-6.257689926,34,Merrion Sq,0,25A - 25B - 25 - 67 - 26 - 66 - 66A ,,,
25A,406,South Frederick Street,53.34261622,-6.256199628,35,Merrion Sq,0,25A - 25X - 145 - 46A - 25B - 25 - 67 - 26 - 66 - 66A ,,,
25A,4530,Natural History Museum,53.34032231,-6.255452234,36,Merrion Sq,0,25A - 25B - 25 ,,,
25A,748,Huguenot Cemetery,53.3385091,-6.255000649,37,Merrion Sq,0,39 - 25A - 39A - 25X - 38 - 70 - 38A - 38B - 25B - 25 - 37 ,,,
25A,7390,Merrion Street,53.33952178,-6.251114792,38,Merrion Sq,0,25A - 25B - 25 ,,,
25X,4953,Campus,53.30499566,-6.216948196,1,Dodsboro,0,25X - 41X ,,,
25X,768,Belfield Court,53.30942919,-6.218909436,2,Dodsboro,0,25X - 39A - 7D - 145 - 46A - 47 ,,,
25X,769,Nutley Lane,53.31189189,-6.221313232,3,Dodsboro,0,25X - 39A - 7D - 145 - 46A ,,,
25X,770,Airfield Park,53.31463619,-6.225731811,4,Dodsboro,0,25X - 39A - 7D - 145 - 46A ,,,
25X,771,Teresian School,53.31587985,-6.227766522,5,Dodsboro,0,25X - 39A - 7D - 145 - 46A ,,,
25X,772,Bus Garage,53.31850278,-6.231290318,6,Dodsboro,0,25X - 39A - 7D - 145 - 46A ,,,
25X,773,Eglington Road,53.31991613,-6.233258318,7,Dodsboro,0,25X - 39A - 7D - 145 - 46A ,,,
25X,774,Garda Station,53.32160292,-6.235485365,8,Dodsboro,0,25X - 39A - 7D - 145 - 46A ,,,
25X,775,Victoria Avenue,53.32348051,-6.239070814,9,Dodsboro,0,25X - 39A - 7D - 145 - 46A ,,,
25X,776,Brendan Road,53.32547004,-6.241721187,10,Dodsboro,0,25X - 39A - 7D - 145 - 46A ,,,
25X,777,Bloomfield Avenue,53.32697194,-6.24361114,11,Dodsboro,0,25X - 39A - 7D - 145 - 46A ,,,
25X,779,Wellington Lane,53.32867953,-6.245432727,12,Dodsboro,0,25X - 39A - 18 ,,,
25X,780,Burlington Road,53.33101954,-6.244420791,13,Dodsboro,0,25X - 39A - 18 ,,,
25X,781,Wellington Lane,53.33263614,-6.243723758,14,Dodsboro,0,25X - 39A - 18 ,,,
25X,782,Mespil Road,53.33358359,-6.244585761,15,Dodsboro,0, 25X - 39A,,,
25X,783,Pembroke Row,53.33530832,-6.246962557,16,Dodsboro,0,39 - 25X - 39A - 38 - 70 - 38A - 38B - 37 ,,,
25X,784,Fitzwilliam Street,53.33645629,-6.248627356,17,Dodsboro,0,39 - 25X - 39A - 38 - 70 - 38A - 38B - 37 ,,,
25X,785,Pembroke Street,53.33710546,-6.251829358,18,Dodsboro,0,39 - 25X - 39A - 38 - 70 - 38A - 38B - 25A - 25B - 25 - 37 ,,,
25X,791,Hume Street,53.33899815,-6.257098135,19,Dodsboro,0, 25X - 7D,,,
25X,793,Duke Street,53.34235487,-6.257997506,20,Dodsboro,0,39 - 25X - 39A - 11 - 38 - 70 - 14 - 38A - 14C - 38B - 37 ,,,
25X,4842,Grafton Street,53.34337912,-6.259818098,21,Dodsboro,0,25X - 25A - 25B - 25 ,,,
25X,318,O'Connell Bridge,53.34629853,-6.259083372,22,Dodsboro,0, 25X,,,
25X,312,Parliament Street,53.34546727,-6.266191509,23,Dodsboro,0,25X - 25A - 25B - 25 - 67 - 66 - 26 - 66A ,,,
25X,1444,Winetavern Street,53.34511841,-6.273745471,24,Dodsboro,0,39 - 25X - 39A - 70 - 145 - 25A - 25B - 25 - 67 - 37 - 66 - 26 - 66A - 79A - 79 - 69 - 69X ,,,
25X,1445,Usher Street,53.34567841,-6.27828884,25,Dodsboro,0,39 - 25X - 39A - 747 - 70 - 145 - 25A - 25B - 25 - 67 - 37 - 66 - 26 - 66A - 79A - 79 - 69 - 69X ,,,
25X,4407,Guinness Store,53.3466012,-6.286197247,26,Dodsboro,0,25X - 145 - 25A - 25B - 79A - 79 ,,,
25X,2637,Heuston Station,53.34588385,-6.293841039,27,Dodsboro,0,25X - 25A - 25B - 79A - 79 - 69X ,,,
25X,2721,Memorial Road,53.34327143,-6.310481064,28,Dodsboro,0,25X - 25A - 25B - 79A ,,,
25X,7012,Memorial Road,53.34295372,-6.315344659,29,Dodsboro,0,25X - 25A - 25B - 79A ,,,
25X,2201,Palmerstown Avenue,53.35329295,-6.364660563,30,Dodsboro,0,25X - 25A - 25B - 25 - 67 - 66 - 26 - 66A ,,,
25X,7239,The Oval,53.3540612,-6.368912552,31,Dodsboro,0,25X - 25A - 25B - 25 - 67 - 66 - 26 - 66A ,,,
25X,4401,Kennelsfort Road,53.35477432,-6.37176968,32,Dodsboro,0,25X - 25A - 25B - 25 - 67 - 66 - 26 - 66A ,,,
25X,2213,Liffey Valley,53.35571416,-6.392029944,33,Dodsboro,0,25X - 25A - 25B - 25 - 67 - 66 - 66A ,,,
25X,2214,Clarion Hotel,53.35608983,-6.39991796,34,Dodsboro,0,25X - 25A - 25B - 25 - 67 - 66 - 66A ,,,
25X,2215,Hermitage Hospital,53.35830007,-6.409270147,35,Dodsboro,0,25X - 25A - 25B - 25 - 67 - 66 - 66A ,,,
25X,2216,Ballyowen Lane,53.3588561,-6.415935141,36,Dodsboro,0,25X - 25A - 25B - 25 - 67 - 66 - 66A ,,,
25X,4599,Ballyowen Road,53.35754948,-6.423825912,37,Dodsboro,0,25X - 25A - 25B - 25 - 67 - 66 - 66A ,,,
25X,2217,Ballydowd Grove,53.359596,-6.427025676,38,Dodsboro,0,25X - 25 - 67 - 66 - 66A ,,,
25X,2218,Chalet Gardens,53.35967632,-6.432446493,39,Dodsboro,0,25X - 25 - 67 - 66 - 66A ,,,
25X,2219,Lucan Heights,53.36005548,-6.43668449,40,Dodsboro,0,25X - 25 - 67 - 66 - 66A ,,,
25X,3365,The Old Hill,53.35964772,-6.439178423,41,Dodsboro,0,25X - 67 - 66 - 66A ,,,
25X,3366,Lucan Road,53.35816655,-6.441380951,42,Dodsboro,0,25X - 67 - 66 - 66A ,,,
25X,3367,Lucan Heights,53.35645711,-6.44883472,43,Dodsboro,0,25X - 67 - 66 - 66A ,,,
25X,3886,Sarsfield Park,53.35568124,-6.454150943,44,Dodsboro,0,25X - 25 - 67 - 66 - 66A ,,,
25X,3888,Primrose Lane,53.35512547,-6.462613786,45,Dodsboro,0,25X - 25 - 67 - 66 - 66A ,,,
25X,3890,Meadowview Grove,53.35068909,-6.464290573,46,Dodsboro,0,25X - 25 ,,,
39A,767,Campus,53.30535048,-6.216633296,1,Ongar,0,39A ,,,
39A,768,Belfield Court,53.30942919,-6.218909436,2,Ongar,0,25X - 39A - 7D - 145 - 46A - 47 ,,,
39A,769,Nutley Lane,53.31189189,-6.221313232,3,Ongar,0,25X - 39A - 7D - 145 - 46A ,,,
39A,770,Airfield Park,53.31463619,-6.225731811,4,Ongar,0,25X - 39A - 7D - 145 - 46A ,,,
39A,771,Teresian School,53.31587985,-6.227766522,5,Ongar,0,25X - 39A - 7D - 145 - 46A ,,,
39A,772,Bus Garage,53.31850278,-6.231290318,6,Ongar,0,25X - 39A - 7D - 145 - 46A ,,,
39A,773,Eglington Road,53.31991613,-6.233258318,7,Ongar,0,25X - 39A - 7D - 145 - 46A ,,,
39A,774,Garda Station,53.32160292,-6.235485365,8,Ongar,0,25X - 39A - 7D - 145 - 46A ,,,
39A,775,Victoria Avenue,53.32348051,-6.239070814,9,Ongar,0,25X - 39A - 7D - 145 - 46A ,,,
39A,776,Brendan Road,53.32547004,-6.241721187,10,Ongar,0,25X - 39A - 7D - 145 - 46A ,,,
39A,777,Bloomfield Avenue,53.32697194,-6.24361114,11,Ongar,0,25X - 39A - 7D - 145 - 46A ,,,
39A,779,Wellington Lane,53.32867953,-6.245432727,12,Ongar,0,25X - 39A - 18 ,,,
39A,780,Burlington Road,53.33101954,-6.244420791,13,Ongar,0,25X - 39A - 18 ,,,
39A,781,Wellington Lane,53.33263614,-6.243723758,14,Ongar,0,25X - 39A - 18 ,,,
39A,782,Mespil Road,53.33358359,-6.244585761,15,Ongar,0, 25X - 39A,,,
39A,783,Pembroke Row,53.33530832,-6.246962557,16,Ongar,0,39 - 25X - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,784,Fitzwilliam Street,53.33645629,-6.248627356,17,Ongar,0,39 - 25X - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,785,Pembroke Street,53.33710546,-6.251829358,18,Ongar,0,39 - 25X - 39A - 38 - 70 - 38A - 38B - 25A - 25B - 25 - 37 ,,,
39A,786,St. Stephen's Green,53.33514628,-6.256144022,19,Ongar,0,39 - 39A - 11 - 38 - 70 - 38A - 7D - 38B - 145 - 46A - 25A - 25B - 25 - 37 ,,,
39A,793,Duke Street,53.34235487,-6.257997506,20,Ongar,0,39 - 25X - 39A - 11 - 38 - 70 - 14 - 38A - 14C - 38B - 37 ,,,
39A,794,St. Andrew's Street,53.34354738,-6.260261816,21,Ongar,0,39 - 39A - 11 - 15 - 38 - 70 - 14 - 38A - 14C - 7D - 38B - 145 - 46A - 140 - 37 - 15B - 15A ,,,
39A,328,Bedford Row,53.34642623,-6.261060811,22,Ongar,0, 39 - 39A,,,
39A,1443,Exchange Street,53.34512917,-6.269524548,23,Ongar,0,39 - 39A - 70 - 83 - 83A - 145 - 37 - 79A - 79 - 69 - 69X ,,,
39A,1444,Winetavern Street,53.34511841,-6.273745471,24,Ongar,0,39 - 25X - 39A - 70 - 145 - 25A - 25B - 25 - 67 - 37 - 66 - 26 - 66A - 79A - 79 - 69 - 69X ,,,
39A,1445,Usher Street,53.34567841,-6.27828884,25,Ongar,0,39 - 25X - 39A - 747 - 70 - 145 - 25A - 25B - 25 - 67 - 37 - 66 - 26 - 66A - 79A - 79 - 69 - 69X ,,,
39A,1647,Law Society,53.34835085,-6.282236714,26,Ongar,0, 39 - 39A - 70 - 37,,,
39A,1648,Stanhope Street Convent,53.35109115,-6.282787472,27,Ongar,0, 39 - 39A - 70 - 37,,,
39A,1649,Aughrim Street,53.35256992,-6.284365435,28,Ongar,0, 39 - 39A - 70 - 37,,,
39A,1911,Drumalee,53.35659922,-6.288305004,29,Ongar,0, 39 - 39A - 70 - 37,,,
39A,1913,Cabra Drive,53.35879713,-6.291777668,30,Ongar,0, 39 - 39A - 70,,,
39A,1914,Glenbeigh Road,53.36020657,-6.29480137,31,Ongar,0, 39 - 39A - 70,,,
39A,1805,Dunard,53.36115351,-6.297543202,32,Ongar,0, 39 - 39A - 70,,,
39A,1806,Hampton Green,53.362933,-6.302581002,33,Ongar,0,39 - 39A - 38 - 70 - 38A - 38B ,,,
39A,1660,Nephin Road,53.36516773,-6.309314192,34,Ongar,0,39 - 39A - 38 - 70 - 38A - 38B - 122 - 37 ,,,
39A,1661,Church,53.36643506,-6.31312593,35,Ongar,0,39 - 39A - 38 - 70 - 38A - 38B - 122 - 37 ,,,
39A,1662,Kinvara Avenue,53.36754027,-6.317560402,36,Ongar,0,39 - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,1664,Ashtown Grove,53.36940831,-6.323843611,37,Ongar,0,39 - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,1665,Darling,53.37064864,-6.327687262,38,Ongar,0,39 - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,1666,Kempton Avenue,53.37158796,-6.330581062,39,Ongar,0,39 - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,1807,Old Race Course,53.37441426,-6.339247862,40,Ongar,0,39 - 39A - 38 - 70 - 38A - 38B ,,,
39A,7167,Parkway Station,53.37586609,-6.34476757,41,Ongar,0,39 - 39A - 38 - 70 - 38A - 38B ,,,
39A,1808,Peck's Lane,53.37924134,-6.354211636,42,Ongar,0,39 - 39A - 38 - 70 - 38A - 38B ,,,
39A,7389,River Road,53.38601829,-6.370592558,43,Ongar,0, 39A - 17A,,,
39A,7025,Blanchardstown,53.39399202,-6.39191044,44,Ongar,0, 39 - 39A - 17A,,,
39A,4464,Sheepmoor Grove,53.39401631,-6.399066887,45,Ongar,0,39 - 39A - 220 ,,,
39A,1869,Sheepmoor Avenue,53.39624829,-6.399960526,46,Ongar,0,39 - 39A - 220 ,,,
39A,1870,National School,53.39817266,-6.399361997,47,Ongar,0,39 - 39A - 220 ,,,
39A,1871,Briarwood,53.39964986,-6.402284164,48,Ongar,0,39 - 39A - 220 ,,,
39A,1872,Huntstown Road,53.40077052,-6.406107156,49,Ongar,0,39 - 39A - 220 ,,,
39A,1873,Huntstown Green,53.401706,-6.410207958,50,Ongar,0,39 - 39A - 220 ,,,
39A,1874,Huntstown Court,53.40022262,-6.413556722,51,Ongar,0,39 - 39A - 220 ,,,
39A,1875,Pinebrook,53.39826663,-6.415163357,52,Ongar,0,39 - 39A - 220 ,,,
39A,1876,Cherryfield Park,53.39641902,-6.416810931,53,Ongar,0,39 - 39A - 220 ,,,
39A,1877,Hazelwood,53.39338677,-6.418592503,54,Ongar,0,39 - 39A - 220 ,,,
39A,1878,Oakview,53.39112582,-6.415503853,55,Ongar,0,39 - 39A - 220 ,,,
39A,1879,Blakestown Cross,53.39115268,-6.409413505,56,Ongar,0,39 - 39A - 220 ,,,
39A,1899,Lohunda Road,53.38776413,-6.409404537,57,Ongar,0, 39 - 39A,,,
39A,6107,Charnwood,53.38732981,-6.411886321,58,Ongar,0, 39A,,,
39A,6108,Castlefield Court,53.38813532,-6.416366644,59,Ongar,0, 39A,,,
39A,6109,Mount Symon,53.38914825,-6.421591191,60,Ongar,0, 39A,,,
39A,6110,Allendale Square,53.39069777,-6.430043804,61,Ongar,0, 39A,,,
39A,7020,Latchford Park,53.39416343,-6.431134194,62,Ongar,0, 39 - 39A,,,
39A,7029,Ravenwood Road,53.39566168,-6.429560346,63,Ongar,0, 39 - 39A,,,
39A,7038,Castlegrange,53.39826987,-6.431058318,64,Ongar,0, 39 - 39A,,,
39A,7011,Hazelbury Green,53.40185877,-6.435377859,65,Ongar,0, 39 - 39A,,,
39A,2171,Lilys Way,53.39792045,-6.442123932,66,Ongar,0, 39 - 39A,,,
39A,7160,Village,53.39657743,-6.442518848,67,Ongar,0, 39 - 39A,,,
39A,7047,Ongar Green,53.39311818,-6.442600056,68,Ongar,0, 39 - 39A,,,
39A,7161,Delhurst,53.39205352,-6.438158292,69,Ongar,0, 39 - 39A,,,
39A,7162,Hansfield Road,53.391281,-6.433390276,70,Ongar,0, 39 - 39A,,,
39A,7157,Hansfield Road,53.39112048,-6.433486383,1,UCD,1,39 - 39A ,,,
39A,7158,Delhurst,53.39191936,-6.438208312,2,UCD,1,39 - 39A ,,,
39A,7048,Ongar Green,53.39301136,-6.442679136,3,UCD,1,39 - 39A ,,,
39A,7159,Ongar Village,53.39659814,-6.442728614,4,UCD,1,39 - 39A ,,,
39A,7388,Blackwood,53.39798608,-6.442332063,5,UCD,1,39 - 39A ,,,
39A,7017,Hazelbury Green,53.40162362,-6.435266175,6,UCD,1,39 - 39A ,,,
39A,7018,Latchfort,53.39880661,-6.431549866,7,UCD,1,39 - 39A ,,,
39A,7030,Ravenwood Rise,53.39589929,-6.42917567,8,UCD,1,39 - 39A ,,,
39A,7021,Latchford Park,53.39405484,-6.431078042,9,UCD,1,39 - 39A ,,,
39A,6111,Allendale Square,53.39081099,-6.429769002,10,UCD,1,39A ,,,
39A,6112,Mount Symon Close,53.38926066,-6.421256267,11,UCD,1,39A ,,,
39A,6113,Lohunda Park,53.38752226,-6.412164806,12,UCD,1,39A ,,,
39A,1898,Ongar Road,53.38759805,-6.409756516,13,UCD,1,39 - 39A ,,,
39A,1858,Inglewood,53.39092754,-6.410729976,14,UCD,1,39 - 39A - 220 ,,,
39A,1859,Willow Wood,53.3910276,-6.415552607,15,UCD,1,39 - 39A - 220 ,,,
39A,1860,Hazelwood,53.3933704,-6.4187134,16,UCD,1,39 - 39A - 220 ,,,
39A,4492,Cherryfield Park,53.39507807,-6.418033579,17,UCD,1,39 - 39A - 220 ,,,
39A,1861,Beechwood Downs,53.39674962,-6.416663322,18,UCD,1,39 - 39A - 220 ,,,
39A,1862,Castlewood,53.39865991,-6.414998361,19,UCD,1,39 - 39A - 220 ,,,
39A,1863,Huntstown Green,53.40068596,-6.413253747,20,UCD,1,39 - 39A - 220 ,,,
39A,1864,Sacred Heart Church,53.40181581,-6.410354256,21,UCD,1,39 - 39A - 220 ,,,
39A,1865,Ashfield Gardens,53.40104463,-6.406442806,22,UCD,1,39 - 39A - 220 ,,,
39A,1866,Ashfield Park,53.39982577,-6.402668574,23,UCD,1,39 - 39A - 220 ,,,
39A,1850,Whitestown,53.39779294,-6.399195796,24,UCD,1,39 - 39A - 220 ,,,
39A,1867,Sheepmoor Avenue,53.39580771,-6.399946981,25,UCD,1,39 - 39A - 220 ,,,
39A,4489,Whitestown Ave,53.39461566,-6.399525564,26,UCD,1,39 - 39A - 220 ,,,
39A,4747,Blanchardstown,53.39429746,-6.391898924,27,UCD,1,39 - 39A - 236 - 17A - 238 - 37 - 220 ,,,
39A,7374,Total Fitness,53.38398557,-6.36522824,28,UCD,1,39 - 39A ,,,
39A,1845,Peck's Lane,53.37902278,-6.352701905,29,UCD,1,39 - 39A - 38 - 70 - 38A - 38B ,,,
39A,7166,Parkway Station,53.3770934,-6.345772113,30,UCD,1,39 - 39A - 38 - 70 - 38A - 38B ,,,
39A,1847,Old Race Course,53.37307146,-6.334475728,31,UCD,1,39 - 39A - 38 - 70 - 38A - 38B ,,,
39A,1696,Kempton Avenue,53.37153232,-6.329816774,32,UCD,1,39 - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,1697,Kempton,53.37079195,-6.327651591,33,UCD,1,39 - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,1698,Darling,53.3695681,-6.323702084,34,UCD,1,39 - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,1699,Baggot Road,53.36874318,-6.321284957,35,UCD,1,39 - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,1700,Kinvara Avenue,53.36770027,-6.317433878,36,UCD,1,39 - 39A - 38 - 70 - 38A - 38B - 122 - 37 ,,,
39A,1701,Church,53.36657794,-6.313060177,37,UCD,1,39 - 39A - 38 - 70 - 38A - 38B - 122 - 37 ,,,
39A,1702,Nephin Road,53.36562088,-6.310212874,38,UCD,1,39 - 39A - 38 - 70 - 38A - 38B - 122 - 37 ,,,
39A,1703,Nephin Road,53.36471722,-6.307333528,39,UCD,1,39 - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,1905,Hampton Green,53.36328055,-6.303002935,40,UCD,1,39 - 39A - 38 - 70 - 38A - 38B ,,,
39A,1906,Dunard,53.36120055,-6.297060523,41,UCD,1,39 - 39A - 70 ,,,
39A,1907,Glenbeigh Road,53.35990473,-6.293806769,42,UCD,1,39 - 39A - 70 ,,,
39A,1908,Cabra Drive,53.3586816,-6.291241417,43,UCD,1,39 - 39A - 70 ,,,
39A,1909,Drumalee,53.35688969,-6.288503693,44,UCD,1,39 - 39A - 70 ,,,
39A,1713,Stanhope Street Convent,53.3519076,-6.28331046,45,UCD,1,39 - 39A - 70 - 37 ,,,
39A,1714,Brunswick Street,53.35063759,-6.281874375,46,UCD,1,39 - 39A - 70 - 37 ,,,
39A,1715,Blackhall Street,53.34771177,-6.282172288,47,UCD,1,39 - 39A - 70 - 37 ,,,
39A,1477,Church Street,53.34594211,-6.276010222,48,UCD,1,39 - 25A - 39A - 25X - 70 - 145 - 25B - 25 - 67 - 37 - 26 - 66 - 66A - 79A - 79 - 69 ,,,
39A,1478,Chancery Place,53.34564587,-6.272928116,49,UCD,1,39 - 25A - 39A - 25X - 70 - 83 - 83A - 145 - 25B - 25 - 67 - 37 - 26 - 66 - 66A ,,,
39A,1479,Capel Street,53.34591596,-6.269237344,50,UCD,1,39 - 25A - 39A - 25X - 151 - 70 - 83 - 83A - 145 - 25B - 25 - 67 - 37 - 26 - 66 - 66A ,,,
39A,313,Lower Liffey Street,53.3468977,-6.261957852,51,UCD,1,39 - 39A - 151 - 70 - 145 - 37 ,,,
39A,349,Trinity College,53.34529684,-6.258192971,52,UCD,1,39 - 39A - 38 - 70 - 38A - 38B - 37 ,,,
39A,404,South Frederick Street,53.34271811,-6.256405732,53,UCD,1,39 - 39A - 11 - 38 - 70 - 38A - 38B - 37 ,,,
39A,747,Natural History Museum,53.33993036,-6.255693501,54,UCD,1,39 - 39A - 25X - 11 - 38 - 70 - 38A - 38B - 145 - 46A - 140 - 37 - 41X ,,,
39A,748,Huguenot Cemetery,53.3385091,-6.255000649,55,UCD,1,39 - 25A - 39A - 25X - 38 - 70 - 38A - 38B - 25B - 25 - 37 ,,,
39A,749,Pembroke Street,53.33762048,-6.250787139,56,UCD,1,39 - 39A - 25X - 38 - 70 - 38A - 38B - 37 ,,,
39A,750,Fitzwilliam Street,53.33657086,-6.248472496,57,UCD,1,39 - 39A - 25X - 38 - 70 - 38A - 38B - 37 ,,,
39A,751,Herbert Street,53.33532033,-6.246556628,58,UCD,1,39 - 39A - 25X - 38 - 70 - 38A - 38B - 37 ,,,
39A,752,Pembroke Row,53.33367143,-6.244447014,59,UCD,1,39 - 39A - 25X - 38 - 70 - 38A - 38B - 37 ,,,
39A,753,Wellington Lane,53.33249742,-6.243459185,60,UCD,1,39 - 39A - 25X - 38 - 70 - 38A - 38B - 18 - 37 ,,,
39A,754,Burlington Road,53.33079254,-6.244264953,61,UCD,1,39A - 25X - 18 ,,,
39A,755,Wellington Lane,53.32881884,-6.245126732,62,UCD,1,39A - 25X - 18 ,,,
39A,756,Bloomfield Avenue,53.32639034,-6.242569108,63,UCD,1,39A - 25X - 145 - 46A - 116 - 41X ,,,
39A,757,Brendan Road,53.32407213,-6.239571877,64,UCD,1,39A - 25X - 145 - 46A - 116 - 41X ,,,
39A,758,Victoria Avenue,53.32267774,-6.237662748,65,UCD,1,39A - 25X - 145 - 46A - 116 - 41X ,,,
